4,1007.425000
5,1007.362500
7,1007.275000
4,1007.512500
5,1007.512500
6,1007.687500
7,1007.512500
4,1007.762500
5,1007.762500
6,1007.762500
7,1007.762500
24,1007.937500
4,1008.012500
5,1008.012500
6,1008.012500
7,1008.012500
12,1008.237500
15,1008.050000
17,1008.200000
21,1008.137500
23,1008.250000
24,1008.012500
26,1008.087500
30,1008.150000
4,1008.262500
5,1008.262500
6,1008.262500
7,1008.262500
12,1008.262500
14,1008.262500
15,1008.262500
17,1008.262500
20,1008.412500
21,1008.262500
23,1008.262500
24,1008.262500
26,1008.262500
27,1008.362500
28,1008.425000
30,1008.262500
31,1008.400000
38,1008.475000
2,1008.512500
4,1008.512500
5,1008.512500
6,1008.512500
7,1008.512500
12,1008.512500
14,1008.512500
15,1008.512500
17,1008.512500
20,1008.512500
21,1008.512500
23,1008.512500
24,1008.512500
26,1008.512500
27,1008.512500
28,1008.512500
29,1008.525000
30,1008.512500
31,1008.512500
38,1008.512500
0,1008.825000
2,1008.762500
3,1008.962500
4,1008.762500
5,1008.762500
6,1008.762500
7,1008.762500
10,1008.787500
12,1008.762500
14,1008.762500
15,1008.762500
16,1008.825000
17,1008.762500
19,1008.775000
20,1008.762500
21,1008.762500
23,1008.762500
24,1008.762500
26,1008.762500
27,1008.762500
28,1008.762500
29,1008.762500
30,1008.762500
31,1008.762500
35,1008.937500
36,1008.900000
38,1008.762500
0,1009.012500
2,1009.012500
3,1009.012500
4,1009.012500
5,1009.012500
6,1009.012500
7,1009.012500
8,1009.025000
10,1009.012500
12,1009.012500
13,1009.137500
14,1009.012500
15,1009.012500
16,1009.012500
17,1009.012500
18,1009.112500
19,1009.012500
20,1009.012500
21,1009.012500
22,1009.162500
23,1009.012500
24,1009.012500
25,1009.012500
26,1009.012500
27,1009.012500
28,1009.012500
29,1009.012500
30,1009.012500
31,1009.012500
35,1009.012500
36,1009.012500
38,1009.012500
0,1009.262500
1,1009.500000
2,1009.262500
3,1009.262500
4,1009.262500
5,1009.262500
6,1009.262500
7,1009.262500
8,1009.262500
10,1009.262500
11,1009.475000
12,1009.262500
13,1009.262500
14,1009.262500
15,1009.262500
16,1009.262500
17,1009.262500
18,1009.262500
19,1009.262500
20,1009.262500
21,1009.262500
22,1009.262500
23,1009.262500
24,1009.262500
25,1009.262500
26,1009.262500
27,1009.262500
28,1009.262500
29,1009.262500
30,1009.262500
31,1009.262500
35,1009.262500
36,1009.262500
37,1009.437500
38,1009.262500
0,1009.512500
1,1009.512500
2,1009.512500
3,1009.512500
4,1009.512500
5,1009.512500
6,1009.512500
